path,label,num_js_files,num_dependencies,num_maintainers,has_scripts,repository_exists,description_length,bf_net_requests,bf_fs_ops,bf_proc_exec,bf_dynamic_exec,bf_env_access,line_ratio,space_ratio,num_long_strings,max_string_len,special_char_count,substring_calls,identifier_entropy,avg_identifier_length,num_lines,buni_DYNAMIC_CODE_EXEC,buni_SENSITIVE_FILE_OP,buni_NETWORK_COMM,buni_ENVIRONMENT_ACCESS,buni_CRYPTO_USAGE,buni_FILESYSTEM_CONTEXT,buni_PROCESS_EXECUTION,bbi_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,bbi_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,bbi_NETWORK_COMM|NETWORK_COMM,bbi_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,bbi_DYNAMIC_CODE_EXEC|NETWORK_COMM,bbi_NETWORK_COMM|DYNAMIC_CODE_EXEC,bbi_SENSITIVE_FILE_OP|NETWORK_COMM,bbi_CRYPTO_USAGE|CRYPTO_USAGE,bbi_NETWORK_COMM|SENSITIVE_FILE_OP,bbi_ENVIRONMENT_ACCESS|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|ENVIRONMENT_ACCESS,bbi_ENVIRONMENT_ACCESS|NETWORK_COMM,bbi_SENSITIVE_FILE_OP|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|SENSITIVE_FILE_OP,bbi_ENVIRONMENT_ACCESS|SENSITIVE_FILE_OP,bbi_NETWORK_COMM|ENVIRONMENT_ACCESS,bbi_DYNAMIC_CODE_EXEC|CRYPTO_USAGE,bbi_CRYPTO_USAGE|DYNAMIC_CODE_EXEC,bbi_SENSITIVE_FILE_OP|ENVIRONMENT_ACCESS,bbi_CRYPTO_USAGE|SENSITIVE_FILE_OP,bbi_CRYPTO_USAGE|NETWORK_COMM,bbi_NETWORK_COMM|CRYPTO_USAGE,bbi_SENSITIVE_FILE_OP|CRYPTO_USAGE,bbi_FILESYSTEM_CONTEXT|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|FILESYSTEM_CONTEXT,bbi_ENVIRONMENT_ACCESS|CRYPTO_USAGE,bbi_CRYPTO_USAGE|ENVIRONMENT_ACCESS,bbi_PROCESS_EXECUTION|PROCESS_EXECUTION,bbi_SENSITIVE_FILE_OP|FILESYSTEM_CONTEXT,bbi_FILESYSTEM_CONTEXT|FILESYSTEM_CONTEXT,bbi_FILESYSTEM_CONTEXT|SENSITIVE_FILE_OP,bbi_SENSITIVE_FILE_OP|PROCESS_EXECUTION,bbi_FILESYSTEM_CONTEXT|ENVIRONMENT_ACCESS,bbi_PROCESS_EXECUTION|ENVIRONMENT_ACCESS,bbi_PROCESS_EXECUTION|NETWORK_COMM,bbi_ENVIRONMENT_ACCESS|FILESYSTEM_CONTEXT,bbi_ENVIRONMENT_ACCESS|PROCESS_EXECUTION,bbi_PROCESS_EXECUTION|DYNAMIC_CODE_EXEC,bbi_DYNAMIC_CODE_EXEC|PROCESS_EXECUTION,bbi_PROCESS_EXECUTION|SENSITIVE_FILE_OP,bbi_NETWORK_COMM|PROCESS_EXECUTION,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_NETWORK_COMM|NETWORK_COMM|NETWORK_COMM,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|NETWORK_COMM,btri_CRYPTO_USAGE|CRYPTO_USAGE|CRYPTO_USAGE,btri_NETWORK_COMM|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP|NETWORK_COMM,btri_DYNAMIC_CODE_EXEC|NETWORK_COMM|NETWORK_COMM,btri_NETWORK_COMM|NETWORK_COMM|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|NETWORK_COMM|NETWORK_COMM,btri_NETWORK_COMM|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_ENVIRONMENT_ACCESS|NETWORK_COMM|NETWORK_COMM,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|ENVIRONMENT_ACCESS,btri_DYNAMIC_CODE_EXEC|NETWORK_COMM|DYNAMIC_CODE_EXEC,btri_ENVIRONMENT_ACCESS|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC|SENSITIVE_FILE_OP,btri_NETWORK_COMM|NETWORK_COMM|SENSITIVE_FILE_OP,btri_SENSITIVE_FILE_OP|DYNAMIC_CODE_EXEC|DYNAMIC_CODE_EXEC,btri_DYNAMIC_CODE_EXEC|ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|DYNAMIC_CODE_EXEC,btri_DYNAMIC_CODE_EXEC|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_SENSITIVE_FILE_OP|SENSITIVE_FILE_OP|DYNAMIC_CODE_EXEC,btri_SENSITIVE_FILE_OP|NETWORK_COMM|SENSITIVE_FILE_OP,btri_ENVIRONMENT_ACCESS|SENSITIVE_FILE_OP|SENSITIVE_FILE_OP,btri_NETWORK_COMM|ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS,btri_NETWORK_COMM|NETWORK_COMM|ENVIRONMENT_ACCESS,btri_NETWORK_COMM|DYNAMIC_CODE_EXEC|NETWORK_COMM,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|NETWORK_COMM,btri_ENVIRONMENT_ACCESS|ENVIRONMENT_ACCESS|SENSITIVE_FILE_OP
malicious_samples/2025-08-08-vite-css-icon-v1.0.5,malicious,3,0,0,1,0,78,0,0,0,0,0,0.9548525165016502,0.09238345709570957,0.0,17.0,7.0,0.0,3.6018699302696837,5.340548340548341,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-25-openssl-pkcs11-v1.0.0,malicious,2,0,0,1,0,96,0,0,0,0,3,0.9764667519911305,0.07112473404038509,2.0,103.0,80.0,0.0,4.61880403636923,5.474497126436782,22.0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-02-19-app-register-v1.0.4,malicious,2,4,0,1,0,46,3,0,0,0,2,0.9530424516755015,0.15645654467039644,3.0,141.0,113.0,0.0,4.36339835286619,6.486175115207374,104.0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-09-24-webpack-loader-css-branch-v2.0.6,malicious,9,12,0,1,1,25,1,0,0,1,7,0.9701958778348995,0.09449812273831511,1.0,102.0,68.0,0.0,4.310995158536403,6.909496174537003,71.0,1,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
malicious_samples/2025-10-21-shiprocket-invoice-export-v1.0.0,malicious,1,0,0,1,0,45,1,0,0,0,0,0.9553072625698324,0.1387337057728119,0.0,44.0,30.0,0.0,4.571590143069555,5.871794871794871,49.0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-03-18-militaty-geza-blessed2025hondo-v19.0.2,malicious,1,0,0,1,0,30,1,0,0,0,0,0.9562256809338522,0.1566147859922179,0.0,42.0,30.0,0.0,4.494018445997975,5.7727272727272725,46.0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-10-05-@evo-tech_backoffice-test-api-v0.0.75,malicious,1,0,0,1,0,16,3,0,0,0,2,0.9612651030561479,0.20931058990760484,2.0,55.0,87.0,0.0,4.422292409971254,5.441780821917808,110.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
malicious_samples/2025-02-17-harper-web-v1.0.0,malicious,1,0,0,1,0,0,1,2,0,0,0,0.9597370583401807,0.14872637633525063,0.0,44.0,31.0,0.0,4.584087206117722,5.551470588235294,50.0,0,4,3,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-23-global-copilot-menu-v1.0.0,malicious,1,0,0,1,0,65,2,0,0,0,2,0.9713993871297242,0.18488253319713993,2.0,85.0,17.0,0.0,4.7082982161393785,5.754545454545455,29.0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
malicious_samples/2025-10-05-@hash-validator_v2-v1.22.10,malicious,2,2,0,1,1,0,0,0,0,0,0,0.9985870630675954,0.02791161832435961,1.0,64.0,59.0,0.0,4.855914266290596,4.1375500756699015,3.0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-06-25-e-voting-libraries-ui-kit-v9.9.5,malicious,1,0,0,1,0,13,0,0,0,0,1,0.9609929078014184,0.20070921985815604,1.0,56.0,89.0,2.0,4.604821406898771,5.3076923076923075,111.0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-07-04-codecops-v1.3.0,malicious,44,3,0,0,1,50,159,4,0,24,73,0.9582628381901904,0.17124942699227733,1420.0,260049.0,59404.0,9.227272727272727,4.389583259934367,5.796622048603144,48498.0,1284,35,147,73,3,4,0,1213,16,105,44,36,32,1,0,1,21,18,2,16,15,3,8,0,0,2,0,2,1,0,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1168,8,82,27,21,0,20,1,21,18,0,1,1,12,14,13,12,0,11,10,12,5,5,1,2,5,4,12,0,3
malicious_samples/2025-05-03-component-modernizr-v0.1.3,malicious,2,1,0,1,0,20,1,0,0,0,0,0.9606300479454258,0.07819287576020852,1.0,52.0,29.0,0.0,3.9179536977152187,5.85546875,49.0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-11-27-@ba-ui-toolkit_ba-graphics-v7.1.15,malicious,1,0,0,1,0,0,1,0,0,0,0,0.9645631067961165,0.3529126213592233,0.0,33.0,54.0,0.0,4.405140302371597,5.748538011695906,74.0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-23-decoupled-local-node-rig-v99.0.9,malicious,0,0,0,1,0,134,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-09-21-playground_root-v1.1.5,malicious,1,0,0,1,0,7,1,0,0,0,0,0.959493670886076,0.10717299578059072,1.0,55.0,43.0,0.0,4.3795088729850224,6.136,49.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-09-10-m0m0x01d-v1.0.6,malicious,0,0,0,1,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-03-01-vite_ruby_monorepo-v10.9.9,malicious,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-11-09-bitcoin-indexer-v1.1.1,malicious,1,0,0,1,0,18,2,0,0,0,0,0.9583608724388631,0.12888301387970919,2.0,62.0,60.0,0.0,4.511583962346764,5.6726190476190474,64.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-11-22-maven-dependency-submission-action-v4.3.0,malicious,0,0,0,1,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-05-19-wallet1-options-v100.0.3,malicious,0,0,0,1,0,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-09-12-hardhat-cookie-v3.8.9,malicious,6,1,0,1,1,53,10,2,0,2,7,0.9684624065188082,0.1693790368488669,77.0,3755.0,1095.0,0.8333333333333334,4.399847411674268,5.841790357034711,1522.0,76,2,0,7,0,0,0,71,1,0,3,0,0,0,0,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,1,3,2,1,1,0,0,0,0,0,0,0
malicious_samples/2025-03-27-@sporta-technology_d11-web-components.list-item.list-item-v0.0.19,malicious,1,0,0,1,0,0,0,0,0,0,0,0.9642857142857143,0.03571428571428571,0.0,11.0,1.0,0.0,3.0609640474436812,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-03-12-tfjs-data-v99.0.0,malicious,1,3,0,1,0,11,6,0,0,0,1,0.9660138248847926,0.23761520737327188,2.0,55.0,96.0,0.0,4.623529644370638,5.8558558558558556,119.0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-01-19-gatsby-eui-starter-v2.0.0,malicious,1,0,0,1,0,0,1,2,0,0,0,0.9597370583401807,0.14872637633525063,0.0,44.0,31.0,0.0,4.46178925397074,5.355555555555555,50.0,0,4,3,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-02-08-foxy-node-google-pay-decrypt-v0.0.3,malicious,309,3,0,1,1,23,417,2,0,8,20,0.9593792126295309,0.15610303987842647,163.0,9958.0,4328.0,0.8187702265372169,4.271478571190456,5.656614521832492,4753.0,990,17,146,20,1,0,0,920,8,89,11,54,55,1,0,0,8,6,0,7,8,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,3,48,7,36,0,36,0,39,40,1,0,0,5,15,6,6,0,7,3,3,5,5,0,0,1,1,18,0,1
malicious_samples/2025-08-23-internallib_v915-v1.0.1,malicious,2,1,0,1,0,0,0,0,0,0,0,0.9562594268476621,0.0667420814479638,0.0,28.0,4.0,0.0,4.049891282231377,7.6558441558441555,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-12-11-@monicfoundation_hardhat-config-v1.5.9,malicious,4,8,0,0,1,36,17,0,0,0,56,0.9745591766211277,0.09479665011524571,11.0,1948.0,1709.0,6.0,4.610133756953066,5.8292996386904665,2413.0,106,0,0,56,1,0,0,104,0,0,54,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-02-21-@visma-spcs-registry_react-common-components-v4.2.6,malicious,2,1,0,1,0,42,3,1,0,0,0,0.965225960538709,0.1633886741446588,3.0,77.0,88.0,0.0,4.41187024335631,6.241866311742088,112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-11-11-esoftplay-v0.0.231,malicious,20,0,0,1,1,67,30,114,0,6,0,0.9700574038965021,0.14389968657088928,229.0,104002.0,7775.0,5.85,4.400948408008795,6.146013292312197,1745.0,1176,288,5,0,7,1,0,1168,280,0,0,1,0,4,2,5,0,0,0,3,1,0,0,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,273,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0
malicious_samples/2025-07-03-@indigo-mobile_material-v4.1.1,malicious,2,0,0,1,0,0,0,0,0,0,0,0.9625868725868726,0.10652509652509654,0.0,34.0,23.0,0.5,3.9694950341977107,5.448863636363637,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-08-21-@navancorp_ta-travel-v1.1.0,malicious,2,0,0,1,0,26,3,0,0,0,3,0.9570546737213403,0.15329805996472662,2.0,61.0,116.0,0.0,3.9672095191974464,6.063559322033898,156.0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
malicious_samples/2025-02-17-multirpc-sdk-v3.2.3,malicious,2,1,0,1,0,42,3,1,0,0,0,0.9668415039468218,0.15603275169644093,2.0,77.0,64.0,0.0,4.505408543875687,6.330751291021156,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-07-13-web3js-wallet-v1.0.47,malicious,2,1,0,1,1,132,2,0,0,0,0,0.977276762075431,0.33788338449736355,3.0,92.0,365.0,1.0,4.79276996735986,5.179591880826608,395.0,12,9,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0
malicious_samples/2024-09-10-@webbdays_tailcall-v0.0.61,malicious,3,4,0,1,1,117,1,3,0,0,0,0.967908095258836,0.13405474658977287,3.0,101.0,54.0,0.0,4.474403778664843,6.31013971535954,69.0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
malicious_samples/2025-08-31-graphflux-v0.0.2,malicious,23,0,0,1,1,45,0,0,0,0,0,0.9590087366035938,0.16659953990627208,6.0,8707.0,1150.0,0.0,4.342357610147487,5.110240203298309,1397.0,222,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-03-26-user-journey-tracker-v1.0.0,malicious,1,0,0,1,0,0,0,0,0,0,0,0.9636852723604573,0.17955615332885003,1.0,61.0,92.0,4.0,4.379313901551754,5.141104294478527,55.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2024-12-03-@add-wallet-exchange_import-type-v1.0.0,malicious,1,0,0,1,0,0,4,0,0,0,0,0.9626229508196721,0.21639344262295082,1.0,150.0,68.0,0.0,4.2122327508401245,5.820689655172414,58.0,0,0,7,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-01-27-dummy-loosesight-gc-v1.11.3,malicious,0,1,0,1,0,52,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-01-29-falcor-express-demo-v1.0.0,malicious,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malicious_samples/2025-11-17-node-calculator-36ae-v11.9.9,malicious,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
